index,age,gender,dominant_race
/home/spendar/Desktop/fairness/fake/1839.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/103.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/486.jpg,39,Woman,asian
/home/spendar/Desktop/fairness/fake/1925.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/248.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/2073.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/3366.jpg,24,Man,white
/home/spendar/Desktop/fairness/fake/211.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/1343.jpg,42,Man,asian
/home/spendar/Desktop/fairness/fake/746.jpg,41,Woman,white
/home/spendar/Desktop/fairness/fake/1107.jpg,51,Man,white
/home/spendar/Desktop/fairness/fake/1715.jpg,32,Man,indian
/home/spendar/Desktop/fairness/fake/3112.jpg,42,Man,white
/home/spendar/Desktop/fairness/fake/428.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/685.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/1384.jpg,38,Man,white
/home/spendar/Desktop/fairness/fake/3543.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/1871.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/2995.jpg,35,Man,middle eastern
/home/spendar/Desktop/fairness/fake/2616.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/2438.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/1519.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/229.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/2801.jpg,25,Man,asian
/home/spendar/Desktop/fairness/fake/1610.jpg,27,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/1360.jpg,36,Man,asian
/home/spendar/Desktop/fairness/fake/1161.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/1860.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/1163.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/325.jpg,32,Man,asian
/home/spendar/Desktop/fairness/fake/1466.jpg,41,Man,white
/home/spendar/Desktop/fairness/fake/471.jpg,29,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/3516.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/450.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1511.jpg,25,Man,white
/home/spendar/Desktop/fairness/fake/2512.jpg,35,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/2637.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/2671.jpg,25,Woman,white
/home/spendar/Desktop/fairness/fake/1430.jpg,46,Man,asian
/home/spendar/Desktop/fairness/fake/3119.jpg,31,Man,white
/home/spendar/Desktop/fairness/fake/517.jpg,36,Woman,asian
/home/spendar/Desktop/fairness/fake/2699.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/2431.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/1331.jpg,39,Man,asian
/home/spendar/Desktop/fairness/fake/261.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/636.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/2687.jpg,26,Woman,white
/home/spendar/Desktop/fairness/fake/2754.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/3069.jpg,40,Man,white
/home/spendar/Desktop/fairness/fake/1559.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/1562.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/2524.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/40.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2649.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/111.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/58.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/1598.jpg,29,Man,middle eastern
/home/spendar/Desktop/fairness/fake/2835.jpg,22,Man,asian
/home/spendar/Desktop/fairness/fake/1473.jpg,40,Man,white
/home/spendar/Desktop/fairness/fake/885.jpg,33,Woman,middle eastern
/home/spendar/Desktop/fairness/fake/1173.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/3350.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/2460.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/2696.jpg,25,Woman,white
/home/spendar/Desktop/fairness/fake/3118.jpg,42,Man,white
/home/spendar/Desktop/fairness/fake/2414.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/3155.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/176.jpg,26,Woman,white
/home/spendar/Desktop/fairness/fake/2319.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/3486.jpg,27,Man,white
/home/spendar/Desktop/fairness/fake/738.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2881.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/3167.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/731.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/1480.jpg,41,Man,asian
/home/spendar/Desktop/fairness/fake/2899.jpg,34,Man,middle eastern
/home/spendar/Desktop/fairness/fake/3535.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/1035.jpg,47,Man,white
/home/spendar/Desktop/fairness/fake/3478.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/3334.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1834.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/3433.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/857.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/1478.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1096.jpg,48,Man,white
/home/spendar/Desktop/fairness/fake/1575.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/2764.jpg,25,Man,asian
/home/spendar/Desktop/fairness/fake/2585.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/2748.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/3388.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/2253.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/1515.jpg,23,Man,white
/home/spendar/Desktop/fairness/fake/290.jpg,31,Man,asian
/home/spendar/Desktop/fairness/fake/3272.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/856.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/2112.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/2514.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/665.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/1967.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/1788.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/2853.jpg,22,Man,asian
/home/spendar/Desktop/fairness/fake/2769.jpg,25,Man,asian
/home/spendar/Desktop/fairness/fake/1625.jpg,29,Woman,middle eastern
/home/spendar/Desktop/fairness/fake/3471.jpg,27,Man,white
/home/spendar/Desktop/fairness/fake/794.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2367.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/2604.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/136.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/2387.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/1731.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/618.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1933.jpg,31,Woman,middle eastern
/home/spendar/Desktop/fairness/fake/29.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/399.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/2828.jpg,23,Man,asian
/home/spendar/Desktop/fairness/fake/2510.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/3296.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/2944.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/721.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/2876.jpg,32,Man,middle eastern
/home/spendar/Desktop/fairness/fake/1370.jpg,46,Man,asian
/home/spendar/Desktop/fairness/fake/393.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/863.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/2500.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/1633.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/12.jpg,26,Woman,white
/home/spendar/Desktop/fairness/fake/3070.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/19.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/833.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/1957.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/984.jpg,32,Woman,asian
/home/spendar/Desktop/fairness/fake/1558.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/1614.jpg,31,Man,middle eastern
/home/spendar/Desktop/fairness/fake/2248.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/371.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/2213.jpg,44,Woman,white
/home/spendar/Desktop/fairness/fake/1813.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2422.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/1755.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/2461.jpg,38,Woman,white
/home/spendar/Desktop/fairness/fake/3.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2395.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/263.jpg,29,Man,asian
/home/spendar/Desktop/fairness/fake/2409.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/244.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/3347.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/146.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/2767.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/1217.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/321.jpg,30,Man,asian
/home/spendar/Desktop/fairness/fake/515.jpg,39,Woman,asian
/home/spendar/Desktop/fairness/fake/817.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/73.jpg,27,Woman,white
/home/spendar/Desktop/fairness/fake/2386.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2167.jpg,42,Woman,white
/home/spendar/Desktop/fairness/fake/1274.jpg,37,Man,asian
/home/spendar/Desktop/fairness/fake/3196.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/549.jpg,36,Woman,asian
/home/spendar/Desktop/fairness/fake/587.jpg,34,Woman,asian
/home/spendar/Desktop/fairness/fake/2391.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/98.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/3540.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/2317.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/2744.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2417.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/1034.jpg,47,Man,white
/home/spendar/Desktop/fairness/fake/543.jpg,36,Woman,asian
/home/spendar/Desktop/fairness/fake/2613.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/624.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/3246.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/1698.jpg,28,Man,white
/home/spendar/Desktop/fairness/fake/88.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/2198.jpg,40,Woman,white
/home/spendar/Desktop/fairness/fake/3351.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/1692.jpg,28,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/1736.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/481.jpg,36,Woman,asian
/home/spendar/Desktop/fairness/fake/938.jpg,32,Woman,asian
/home/spendar/Desktop/fairness/fake/2692.jpg,27,Woman,white
/home/spendar/Desktop/fairness/fake/2563.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/28.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/2305.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/258.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/3004.jpg,31,Man,middle eastern
/home/spendar/Desktop/fairness/fake/304.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/2003.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/1742.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/2525.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/1985.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/3302.jpg,41,Man,white
/home/spendar/Desktop/fairness/fake/1516.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/3040.jpg,40,Man,white
/home/spendar/Desktop/fairness/fake/2661.jpg,37,Woman,white
/home/spendar/Desktop/fairness/fake/860.jpg,34,Woman,middle eastern
/home/spendar/Desktop/fairness/fake/3386.jpg,27,Man,white
/home/spendar/Desktop/fairness/fake/3200.jpg,31,Man,white
/home/spendar/Desktop/fairness/fake/3330.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1195.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/2174.jpg,39,Man,white
/home/spendar/Desktop/fairness/fake/3244.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/906.jpg,31,Woman,asian
/home/spendar/Desktop/fairness/fake/1717.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/902.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/3390.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/2709.jpg,27,Woman,white
/home/spendar/Desktop/fairness/fake/3349.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1810.jpg,30,Woman,white
/home/spendar/Desktop/fairness/fake/177.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2615.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/2088.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/1302.jpg,36,Man,asian
/home/spendar/Desktop/fairness/fake/1570.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/3274.jpg,39,Man,white
/home/spendar/Desktop/fairness/fake/1407.jpg,42,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/437.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/3414.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/203.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/822.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/442.jpg,28,Man,indian
/home/spendar/Desktop/fairness/fake/610.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/2509.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/2814.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/332.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/1423.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/1206.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/2416.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2778.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/1222.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/2543.jpg,35,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/1023.jpg,48,Man,white
/home/spendar/Desktop/fairness/fake/2918.jpg,31,Man,middle eastern
/home/spendar/Desktop/fairness/fake/3018.jpg,40,Man,white
/home/spendar/Desktop/fairness/fake/3522.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/3521.jpg,32,Man,asian
/home/spendar/Desktop/fairness/fake/2657.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/2203.jpg,40,Woman,white
/home/spendar/Desktop/fairness/fake/2446.jpg,37,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/1054.jpg,43,Man,white
/home/spendar/Desktop/fairness/fake/568.jpg,35,Woman,asian
/home/spendar/Desktop/fairness/fake/1716.jpg,30,Man,indian
/home/spendar/Desktop/fairness/fake/3249.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/1060.jpg,45,Man,white
/home/spendar/Desktop/fairness/fake/2961.jpg,31,Man,middle eastern
/home/spendar/Desktop/fairness/fake/846.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/3044.jpg,44,Man,white
/home/spendar/Desktop/fairness/fake/270.jpg,34,Man,asian
/home/spendar/Desktop/fairness/fake/875.jpg,26,Man,asian
/home/spendar/Desktop/fairness/fake/1132.jpg,47,Man,white
/home/spendar/Desktop/fairness/fake/500.jpg,33,Woman,asian
/home/spendar/Desktop/fairness/fake/337.jpg,39,Man,white
/home/spendar/Desktop/fairness/fake/1227.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/269.jpg,31,Man,asian
/home/spendar/Desktop/fairness/fake/2281.jpg,29,Man,white
/home/spendar/Desktop/fairness/fake/1740.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/1078.jpg,50,Man,white
/home/spendar/Desktop/fairness/fake/1182.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/1531.jpg,39,Man,white
/home/spendar/Desktop/fairness/fake/593.jpg,38,Woman,white
/home/spendar/Desktop/fairness/fake/3457.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/2363.jpg,39,Woman,white
/home/spendar/Desktop/fairness/fake/1483.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/1780.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/1530.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/3029.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/388.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/358.jpg,30,Man,asian
/home/spendar/Desktop/fairness/fake/479.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/1350.jpg,38,Man,asian
/home/spendar/Desktop/fairness/fake/2921.jpg,35,Man,middle eastern
/home/spendar/Desktop/fairness/fake/1847.jpg,28,Woman,white
/home/spendar/Desktop/fairness/fake/2746.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2555.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/3247.jpg,34,Man,white
/home/spendar/Desktop/fairness/fake/1008.jpg,30,Woman,asian
/home/spendar/Desktop/fairness/fake/3052.jpg,37,Man,white
/home/spendar/Desktop/fairness/fake/933.jpg,28,Woman,asian
/home/spendar/Desktop/fairness/fake/2579.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/1256.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/2292.jpg,31,Man,white
/home/spendar/Desktop/fairness/fake/63.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/327.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/1276.jpg,37,Man,asian
/home/spendar/Desktop/fairness/fake/1611.jpg,30,Man,middle eastern
/home/spendar/Desktop/fairness/fake/2376.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/2739.jpg,27,Woman,white
/home/spendar/Desktop/fairness/fake/821.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/3265.jpg,41,Man,white
/home/spendar/Desktop/fairness/fake/765.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/2593.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/1142.jpg,32,Man,white
/home/spendar/Desktop/fairness/fake/324.jpg,29,Man,asian
/home/spendar/Desktop/fairness/fake/2501.jpg,34,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/826.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/2252.jpg,33,Man,white
/home/spendar/Desktop/fairness/fake/3186.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/2465.jpg,39,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/2954.jpg,32,Man,middle eastern
/home/spendar/Desktop/fairness/fake/1948.jpg,35,Woman,white
/home/spendar/Desktop/fairness/fake/2930.jpg,29,Man,middle eastern
/home/spendar/Desktop/fairness/fake/910.jpg,31,Woman,asian
/home/spendar/Desktop/fairness/fake/2858.jpg,31,Man,asian
/home/spendar/Desktop/fairness/fake/2435.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/2608.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/684.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2902.jpg,39,Man,middle eastern
/home/spendar/Desktop/fairness/fake/1551.jpg,25,Man,white
/home/spendar/Desktop/fairness/fake/3418.jpg,27,Man,white
/home/spendar/Desktop/fairness/fake/178.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/1724.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/2628.jpg,31,Man,white
/home/spendar/Desktop/fairness/fake/3480.jpg,26,Man,white
/home/spendar/Desktop/fairness/fake/453.jpg,29,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/2479.jpg,37,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/307.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/650.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/3515.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/2022.jpg,36,Woman,white
/home/spendar/Desktop/fairness/fake/1410.jpg,35,Man,asian
/home/spendar/Desktop/fairness/fake/1496.jpg,24,Man,white
/home/spendar/Desktop/fairness/fake/2163.jpg,43,Woman,white
/home/spendar/Desktop/fairness/fake/1599.jpg,29,Man,middle eastern
/home/spendar/Desktop/fairness/fake/1158.jpg,30,Man,white
/home/spendar/Desktop/fairness/fake/422.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/119.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/230.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/2117.jpg,36,Man,white
/home/spendar/Desktop/fairness/fake/335.jpg,29,Man,asian
/home/spendar/Desktop/fairness/fake/1597.jpg,28,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/824.jpg,32,Man,indian
/home/spendar/Desktop/fairness/fake/837.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/944.jpg,32,Woman,asian
/home/spendar/Desktop/fairness/fake/1386.jpg,44,Man,asian
/home/spendar/Desktop/fairness/fake/1882.jpg,29,Woman,white
/home/spendar/Desktop/fairness/fake/797.jpg,33,Woman,white
/home/spendar/Desktop/fairness/fake/2030.jpg,35,Man,white
/home/spendar/Desktop/fairness/fake/834.jpg,27,Man,asian
/home/spendar/Desktop/fairness/fake/1298.jpg,34,Man,asian
/home/spendar/Desktop/fairness/fake/1428.jpg,47,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/2472.jpg,36,Woman,latino hispanic
/home/spendar/Desktop/fairness/fake/616.jpg,34,Woman,white
/home/spendar/Desktop/fairness/fake/459.jpg,28,Man,asian
/home/spendar/Desktop/fairness/fake/753.jpg,31,Woman,white
/home/spendar/Desktop/fairness/fake/2412.jpg,32,Woman,white
/home/spendar/Desktop/fairness/fake/1115.jpg,50,Man,white
/home/spendar/Desktop/fairness/fake/1678.jpg,29,Man,latino hispanic
/home/spendar/Desktop/fairness/fake/1294.jpg,35,Man,asian
/home/spendar/Desktop/fairness/fake/1404.jpg,39,Man,asian
/home/spendar/Desktop/fairness/fake/1785.jpg,33,Man,indian
/home/spendar/Desktop/fairness/fake/562.jpg,39,Woman,asian
